date,close,volume,open,high,low
2016-12-08,33.636,8114949,33.258,33.729,33.18
2016-12-09,34.185,10297305,33.693,34.41,33.693
2016-12-12,33.99,7853007,33.987,34.5,33.747
2016-12-13,34.557,12988005,34.152,34.776,34.125
2016-12-14,34.557,10188711,34.512,34.86,34.494
2016-12-15,34.746,13885845,34.614,35.019,34.569
2016-12-16,34.791,13285398,34.941,34.95,34.694
2016-12-19,34.992,8327028,34.74,35.214,34.725
2016-12-20,35.085,6401193,35.022,35.25,35.004
2016-12-21,35.118,7117329,35.04,35.22,35.034
2016-12-22,34.887,7813146,34.905,34.953,34.692
2016-12-23,34.956,4273215,34.677,34.956,34.677
2016-12-27,35.178,5439591,34.956,35.34,34.947
2016-12-28,35.028,6205953,35.256,35.405,34.86
2016-12-29,35.019,4493904,34.935,35.133,34.92
2016-12-30,34.746,9166770,34.995,35.16,34.629
2017-01-03,34.845,8630766,34.74,34.899,34.428
2017-01-04,34.806,6324486,34.755,34.953,34.725
2017-01-05,34.983,6634530,34.776,35.059,34.743
2017-01-06,35.373,9514446,35.034,35.448,34.941
2017-01-09,35.697,10026087,35.385,35.829,35.382
2017-01-10,35.733,7329798,35.631,35.814,35.49
2017-01-11,35.925,8235939,35.622,35.979,35.58
2017-01-12,35.775,8117265,35.668,35.79,35.463
2017-01-13,35.712,7824909,35.733,35.886,35.643
2017-01-17,36.0,10323627,35.502,36.072,35.466
2017-01-18,35.997,7106205,36.0,36.15,35.913
2017-01-19,35.934,7666287,35.82,36.027,35.811
2017-01-20,36.0,8976795,36.135,36.135,35.92
2017-01-23,36.024,6594600,36.0,36.243,35.931
2017-01-24,35.991,6957345,35.865,36.03,35.85
2017-01-25,36.564,9725223,36.126,36.63,36.084
2017-01-26,36.582,7896222,36.501,36.732,36.48
2017-01-27,36.585,6148602,36.642,36.705,36.48
2017-01-30,36.489,9098133,36.279,36.489,36.198
2017-01-31,36.405,14330328,36.345,36.417,36.186
2017-02-01,38.625,33551190,38.109,39.147,38.103
2017-02-02,38.559,10101375,38.392,38.817,38.334
2017-02-03,38.724,7338048,38.493,38.757,38.448
2017-02-06,39.087,8035359,38.739,39.15,38.67
2017-02-07,39.459,11447523,39.162,39.627,39.135
2017-02-08,39.612,6882495,39.405,39.666,39.366
2017-02-09,39.726,8496432,39.495,39.734,39.336
2017-02-10,39.636,6013875,39.738,39.882,39.615
2017-02-13,39.987,6896994,39.924,40.146,39.825
2017-02-14,40.506,9916350,40.041,40.527,39.975
2017-02-15,40.653,10673592,40.656,40.881,40.386
2017-02-16,40.604,6761958,40.701,40.77,40.452
2017-02-17,40.716,6648984,40.53,40.749,40.53
2017-02-21,41.01,7346160,40.869,41.025,40.794
2017-02-22,41.133,6230709,40.929,41.136,40.833
2017-02-23,40.959,6228708,41.214,41.244,40.89
2017-02-24,40.998,6526380,40.773,40.998,40.584
2017-02-27,41.079,6066663,41.142,41.23,40.884
2017-02-28,41.097,7033902,41.124,41.23,41.01
2017-03-01,41.937,10908732,41.367,42.045,41.278
2017-03-02,41.688,7851207,42.0,42.084,41.628
2017-03-03,41.934,6466611,41.634,41.949,41.577
2017-03-06,41.802,6368967,41.81,41.931,41.579
2017-03-07,41.856,5231763,41.718,41.994,41.637
2017-03-08,41.7,5608650,41.685,41.94,41.646
2017-03-09,41.604,6635325,41.622,41.637,41.115
2017-03-10,41.742,5873676,41.775,41.807,41.592
2017-03-13,41.76,5114640,41.655,41.829,41.646
2017-03-14,41.697,4584555,41.79,41.895,41.652
2017-03-15,42.138,7703016,41.823,42.225,41.708
2017-03-16,42.207,5752134,42.216,42.306,42.078
2017-03-17,41.997,13110171,42.3,42.3,41.967
2017-03-20,42.438,6377430,42.12,42.45,42.069
2017-03-21,41.952,11838339,42.633,42.84,41.919
2017-03-22,42.426,7741446,41.954,42.48,41.928
2017-03-23,42.276,6089793,42.378,42.475,42.183
2017-03-24,42.192,6706542,42.45,42.522,42.105
2017-03-27,42.264,7059501,41.817,42.366,41.586
2017-03-28,43.14,10004520,42.273,43.212,42.186
2017-03-29,43.236,8752212,43.104,43.347,42.957
2017-03-30,43.179,6356700,43.257,43.35,43.05
2017-03-31,43.098,5872944,43.116,43.281,42.903
2017-04-03,43.11,5991012,43.113,43.236,42.915
2017-04-04,43.431,5959590,42.975,43.467,42.951
2017-04-05,43.206,8294850,43.266,43.638,43.143
2017-04-06,43.098,6339312,43.287,43.356,43.035
2017-04-07,43.002,4997598,43.119,43.254,42.981
2017-04-10,42.951,5671404,43.08,43.164,42.87
2017-04-11,42.489,9102456,42.882,43.005,42.018
2017-04-12,42.54,6096126,42.48,42.645,42.303
2017-04-13,42.315,5332653,42.573,42.714,42.315
2017-04-17,42.549,4958739,42.444,42.564,42.261
2017-04-18,42.36,4402926,42.423,42.612,42.333
2017-04-19,42.204,5190648,42.564,42.6,42.135
2017-04-20,42.732,6988212,42.366,42.876,42.348
2017-04-21,42.681,5187270,42.732,42.804,42.555
2017-04-24,43.092,5135313,43.05,43.185,42.954
2017-04-25,43.359,5497716,43.173,43.47,43.161
2017-04-26,43.104,5999415,43.341,43.38,43.013
2017-04-27,43.137,4259598,43.177,43.248,42.993
2017-04-28,43.095,6235038,43.227,43.29,42.981
2017-05-01,43.974,10049481,43.53,44.16,43.488
2017-05-02,44.253,13254879,44.262,44.427,44.052
2017-05-03,44.118,13673922,43.677,44.247,43.281
2017-05-04,43.959,7003791,43.956,44.142,43.743
2017-05-05,44.688,8176455,44.028,44.694,44.028
2017-05-08,45.903,14601132,44.709,46.11,44.709
2017-05-09,46.197,11672382,46.161,46.464,46.035
2017-05-10,45.978,7733718,46.089,46.182,45.633
2017-05-11,46.185,8170887,45.735,46.221,45.693
2017-05-12,46.83,9748131,46.41,46.926,46.401
2017-05-15,46.71,7773681,46.803,46.995,46.515
2017-05-16,46.641,5998281,46.782,46.818,46.416
2017-05-17,45.075,15202284,46.08,46.371,44.913
2017-05-18,45.762,10056045,45.381,46.002,45.339
2017-05-19,45.918,8067855,46.014,46.194,45.789
2017-05-22,46.197,6879189,46.2,46.374,45.873
2017-05-23,46.14,5971851,46.47,46.47,45.993
2017-05-24,46.002,5760546,46.152,46.251,45.801
2017-05-25,46.161,5765343,46.119,46.305,45.909
2017-05-26,46.083,6568506,46.2,46.272,45.993
2017-05-30,46.101,6035586,46.026,46.329,45.999
2017-05-31,45.828,7335825,46.191,46.251,45.714
2017-06-01,45.954,4915083,45.951,45.999,45.666
2017-06-02,46.635,8314542,46.074,46.635,45.867
2017-06-05,46.179,7583304,46.302,46.335,46.038
2017-06-06,46.335,7977555,46.17,46.743,46.134
2017-06-07,46.611,6305268,46.506,46.794,46.344
2017-06-08,46.497,6343212,46.575,46.662,46.32
2017-06-09,44.694,19434873,46.557,46.557,43.806
2017-06-12,43.626,21656313,43.722,43.827,42.753
2017-06-13,43.977,10226757,44.148,44.235,43.545
2017-06-14,43.548,9436377,44.25,44.25,43.152
2017-06-15,43.287,9492870,42.996,43.344,42.663
2017-06-16,42.681,15079362,43.134,43.35,42.66
2017-06-19,43.902,9661092,43.098,44.022,43.098
2017-06-20,43.503,7463385,44.061,44.061,43.482
2017-06-21,43.761,6374277,43.656,43.821,43.383
2017-06-22,43.689,5724651,43.731,44.01,43.536
2017-06-23,43.884,10626393,43.539,44.148,43.533
2017-06-26,43.746,7702350,44.151,44.484,43.614
2017-06-27,43.119,7417563,43.503,43.848,43.086
2017-06-28,43.749,6615876,43.347,43.833,42.948
2017-06-29,43.104,9435156,43.413,43.539,42.684
2017-06-30,43.206,6896088,43.335,43.488,43.134
2017-07-03,43.05,4283355,43.464,43.59,42.93
2017-07-05,43.227,6465081,43.107,43.437,42.817
2017-07-06,42.819,7233099,42.906,43.05,42.723
2017-07-07,43.254,5558100,42.87,43.425,42.87
2017-07-10,43.518,6324174,43.233,43.785,43.011
2017-07-11,43.659,5594166,43.419,43.755,43.314
2017-07-12,43.722,7450140,43.761,43.854,43.446
2017-07-13,44.331,7524150,43.65,44.547,43.632
2017-07-14,44.712,6035121,44.391,44.799,44.199
2017-07-17,44.868,7129713,44.646,45.27,44.571
2017-07-18,45.024,5351139,44.76,45.039,44.601
2017-07-19,45.306,6257949,45.144,45.426,44.985
2017-07-20,45.102,5151147,45.45,45.522,45.057
2017-07-21,45.081,7533393,44.997,45.132,44.664
2017-07-24,45.627,6439911,45.174,45.732,44.97
2017-07-25,45.822,5639475,45.54,46.152,45.54
2017-07-26,46.038,4694736,46.005,46.179,45.918
2017-07-27,45.168,9728931,46.125,46.197,44.19
2017-07-28,44.85,5157831,44.967,45.069,44.757
2017-07-31,44.619,5907126,44.97,45.099,44.439
2017-08-01,45.015,10100706,44.73,45.066,44.523
2017-08-02,47.142,20917932,47.784,47.925,46.848
2017-08-03,46.671,7981242,47.115,47.163,46.506
2017-08-04,46.917,6154443,46.821,47.22,46.707
2017-08-07,47.643,6548220,47.118,47.676,47.001
2017-08-08,48.024,10838247,47.58,48.549,47.481
2017-08-09,48.318,7818129,47.778,48.381,47.733
2017-08-10,46.596,11890857,47.97,48.0,46.389
2017-08-11,47.244,7862691,46.98,47.572,46.821
2017-08-14,47.955,6622428,47.796,48.063,47.625
2017-08-15,48.48,8813289,48.198,48.658,48.042
2017-08-16,48.285,8282211,48.582,48.753,48.045
2017-08-17,47.358,8213388,48.156,48.213,47.352
2017-08-18,47.25,8217585,47.358,47.85,47.016
2017-08-21,47.163,7899021,47.25,47.367,46.533
2017-08-22,47.934,6469467,47.469,48.0,47.406
2017-08-23,47.994,5813082,47.721,48.141,47.664
2017-08-24,47.781,5934651,48.129,48.222,47.565
2017-08-25,47.958,7555380,47.895,48.168,47.781
2017-08-28,48.441,7694967,48.042,48.6,47.979
2017-08-29,48.873,8835315,48.03,48.936,48.0
2017-08-30,49.005,8164731,49.14,49.167,48.783
2017-08-31,49.2,8018982,49.092,49.356,49.044
2017-09-01,49.215,4969302,49.44,49.482,49.089
2017-09-05,48.624,8847573,49.125,49.275,48.168
2017-09-06,48.573,6483090,48.813,48.897,48.156
2017-09-07,48.378,6571548,48.627,48.672,48.108
2017-09-08,47.589,8523522,48.258,48.345,47.559
2017-09-11,48.45,9452067,48.15,48.615,47.967
2017-09-12,48.258,21472368,48.783,49.188,47.631
2017-09-13,47.895,13459884,47.961,47.988,47.373
2017-09-14,47.484,7091193,47.697,47.82,47.427
2017-09-15,47.964,14653818,47.541,48.291,47.4
2017-09-18,47.601,8447289,48.033,48.15,47.398
2017-09-19,47.619,6169686,47.853,47.931,47.532
2017-09-20,46.821,15637872,47.37,47.478,46.149
2017-09-21,46.017,11205018,46.74,46.74,45.825
2017-09-22,45.567,13972623,45.606,45.681,45.168
2017-09-25,45.165,13309842,44.997,45.549,44.748
2017-09-26,45.942,10772331,45.534,46.176,45.507
2017-09-27,46.269,7620681,46.14,46.416,46.062
2017-09-28,45.984,6595023,46.167,46.284,45.81
2017-09-29,46.236,7861401,45.963,46.239,45.6
2017-10-02,46.143,5589462,46.278,46.335,45.816
2017-10-03,46.344,4865040,46.203,46.527,46.173
2017-10-04,46.044,6026682,46.089,46.158,45.738
2017-10-05,46.617,6364761,46.254,46.632,46.215
2017-10-06,46.59,5167137,46.491,46.647,46.368
2017-10-09,46.752,4872924,46.743,47.019,46.646
2017-10-10,46.77,4681056,46.816,47.4,46.53
2017-10-11,46.965,5058435,46.791,47.094,46.725
2017-10-12,46.8,4914171,46.905,47.211,46.719
2017-10-13,47.097,4910334,47.019,47.184,46.923
2017-10-16,47.964,7227990,47.37,48.0,47.295
2017-10-17,48.141,5690910,47.934,48.261,47.769
2017-10-18,47.928,4875855,48.126,48.213,47.88
2017-10-19,46.794,12707226,47.025,47.124,46.506
2017-10-20,46.875,7172262,46.983,47.325,46.788
2017-10-23,46.851,6566679,47.067,47.307,46.65
2017-10-24,47.13,5290119,46.887,47.226,46.86
2017-10-25,46.923,6352701,47.073,47.265,46.581
2017-10-26,47.223,5074995,47.169,47.349,47.034
2017-10-27,48.915,13316331,47.787,49.08,47.61
2017-10-30,50.016,13395426,49.167,50.421,49.116
2017-10-31,50.712,10733856,50.37,50.895,50.082
2017-11-01,50.067,10044891,50.961,50.982,49.683
2017-11-02,50.433,11900430,50.292,50.55,49.584
2017-11-03,51.75,17799663,52.2,52.278,51.336
2017-11-06,52.275,10431144,51.71,52.497,51.516
2017-11-07,52.443,7299636,52.173,52.575,52.08
2017-11-08,52.872,7307676,52.398,52.872,52.299
2017-11-09,52.764,8826783,52.533,52.828,51.942
2017-11-10,52.401,7538853,52.533,52.614,52.281
2017-11-13,52.191,5086887,52.05,52.35,52.02
2017-11-14,51.402,7405005,51.912,52.044,51.354
2017-11-15,50.724,8699466,50.991,51.096,50.514
2017-11-16,51.33,7079595,51.354,51.561,51.09
2017-11-17,51.045,6565203,51.312,51.417,50.892
2017-11-20,50.994,4812465,51.087,51.168,50.868
2017-11-21,51.942,7514139,51.234,52.11,51.234
2017-11-22,52.488,7667604,52.008,52.5,51.915
2017-11-24,52.491,4208001,52.53,52.65,52.394
2017-11-27,52.227,6177327,52.515,52.524,52.002
2017-11-28,51.921,7916172,52.29,52.461,51.558
2017-11-29,50.844,12437736,51.789,51.876,50.148
2017-11-30,51.555,12445362,51.129,51.642,50.532
2017-12-01,51.315,11920533,50.985,51.501,50.55
2017-12-04,50.94,9753774,51.744,51.786,50.889
2017-12-05,50.892,8194659,50.718,51.456,50.52
2017-12-06,50.703,8519343,50.25,51.061,49.938
2017-12-07,50.796,7696833,50.709,51.132,50.673
2017-12-08,50.811,6985728,51.147,51.3,50.646
2017-12-11,51.801,10278267,50.76,51.867,50.637
2017-12-12,51.51,5726451,51.645,51.717,51.438
2017-12-13,51.681,7020753,51.75,52.062,51.6
2017-12-14,51.666,6132822,51.72,51.939,51.495
2017-12-15,52.191,12036630,52.089,52.251,51.738
2017-12-18,52.926,8815695,52.464,53.16,52.458
2017-12-19,52.362,8218098,52.509,52.617,52.227
2017-12-20,52.305,7035426,52.461,52.626,51.975
2017-12-21,52.503,6254598,52.251,52.806,52.23
2017-12-22,52.503,4901907,52.404,52.627,52.35
2017-12-26,51.171,9934002,51.24,51.441,50.904
2017-12-27,51.18,6443214,51.03,51.234,50.913
2017-12-28,51.324,4923681,51.3,51.555,51.144
2017-12-29,50.769,7781628,51.156,51.177,50.766
2018-01-02,51.678,7620162,51.048,51.69,50.778
2018-01-03,51.669,8838312,51.759,52.365,51.588
2018-01-04,51.909,6702795,51.762,52.041,51.624
2018-01-05,52.5,7076979,52.032,52.611,51.915
2018-01-08,52.305,6157161,52.305,52.683,52.179
2018-01-09,52.299,6459660,52.365,52.518,52.023
2018-01-10,52.287,7125507,51.948,52.29,51.9
2018-01-11,52.584,5596014,52.377,52.647,52.347
2018-01-12,53.127,7590660,52.854,53.208,52.695
2018-01-16,52.857,8853723,53.37,53.817,52.842
2018-01-17,53.73,10278069,52.845,53.775,52.521
2018-01-18,53.778,9326199,53.811,54.03,53.475
2018-01-19,53.538,9391917,53.583,53.874,53.223
2018-01-22,53.1,8115600,53.19,53.334,52.98
2018-01-23,53.112,9718761,53.19,53.832,53.046
2018-01-24,52.266,15410562,53.175,53.19,51.96
2018-01-25,51.333,12431484,52.351,52.485,51.159
2018-01-26,51.453,11722575,51.6,51.6,51.018
2018-01-29,50.388,15169626,51.048,51.048,50.121
2018-01-30,50.091,13690641,49.658,50.211,49.41
2018-01-31,50.229,9670356,50.061,50.533,49.95
2018-02-01,50.334,13335969,50.149,50.586,50.028
2018-02-02,48.15,25787115,49.8,50.04,48.03
2018-02-05,46.947,21664596,47.73,49.164,46.8
2018-02-06,48.909,20451582,46.449,49.116,46.2
2018-02-07,47.862,15440232,48.926,49.02,47.721
2018-02-08,46.545,16243779,48.087,48.3,46.509
2018-02-09,46.923,21175059,47.121,47.367,45.072
2018-02-12,48.813,18232470,47.55,49.167,47.253
2018-02-13,49.302,9744993,48.585,49.425,48.495
2018-02-14,50.211,12114867,48.913,50.262,48.864
2018-02-15,51.897,15272562,50.937,51.927,50.7
2018-02-16,51.729,12034137,51.708,52.446,51.531
2018-02-20,51.555,10107198,51.615,52.278,51.426
2018-02-21,51.321,11213421,51.849,52.236,51.303
2018-02-22,51.75,9286128,51.54,52.185,51.513
2018-02-23,52.65,10131615,52.101,52.695,52.062
2018-02-26,53.691,11206101,52.905,53.817,52.863
2018-02-27,53.517,11665653,53.73,54.144,53.448
2018-02-28,53.436,11270424,53.778,54.184,53.415
2018-03-01,52.5,14611851,53.562,53.932,51.798
2018-03-02,52.863,11527818,51.84,52.89,51.735
2018-03-05,53.046,8347542,52.563,53.322,52.356
2018-03-06,53.001,6981948,53.373,53.475,52.839
2018-03-07,52.509,9505935,52.482,52.755,52.281
2018-03-08,53.082,7355655,52.644,53.136,52.521
2018-03-09,53.994,9639108,53.388,54.0,53.217
2018-03-12,54.516,9657321,54.087,54.717,54.063
2018-03-13,53.991,9439251,54.777,55.05,53.772
2018-03-14,53.532,8800389,54.096,54.156,53.343
2018-03-15,53.595,6802956,53.55,54.072,53.421
2018-03-16,53.406,11493999,53.595,53.736,53.286
2018-03-19,52.59,9879333,53.196,53.241,52.098
2018-03-20,52.572,5886156,52.572,53.04,52.482
2018-03-21,51.381,10916364,52.512,52.527,51.378
2018-03-22,50.655,12400794,51.0,51.804,50.58
2018-03-23,49.482,12295362,50.517,50.976,49.482
2018-03-26,51.831,11033568,50.421,51.93,49.932
2018-03-27,50.502,11947260,52.104,52.545,50.076
2018-03-28,49.944,12439464,50.175,51.006,49.557
2018-03-29,50.334,11434887,50.342,51.525,50.07
2018-04-02,50.004,11227692,50.364,50.682,49.341
2018-04-03,50.517,9071292,50.292,50.624,49.464
2018-04-04,51.483,10374555,49.464,51.603,49.431
2018-04-05,51.84,8025078,51.774,52.269,51.624
2018-04-06,50.514,10484907,51.291,51.744,50.46
2018-04-09,51.015,8692860,50.964,51.927,50.954
2018-04-10,51.975,8570133,51.9,52.2,51.459
2018-04-11,51.732,6720312,51.669,52.177,51.51
2018-04-12,52.242,6857652,52.023,52.5,51.912
2018-04-13,52.419,7530153,52.434,52.752,52.155
2018-04-16,52.746,6468396,52.509,52.857,52.449
2018-04-17,53.472,7972503,52.947,53.681,52.923
2018-04-18,53.352,6163380,53.343,53.646,53.064
2018-04-19,51.84,10407984,52.485,52.617,51.798
2018-04-20,49.716,19581285,51.178,51.366,49.629
2018-04-23,49.572,10918977,50.05,50.076,49.227
2018-04-24,48.882,10102488,49.701,49.899,48.366
2018-04-25,49.095,8499462,48.786,49.626,48.723
2018-04-26,49.266,8355111,49.236,49.719,49.011
2018-04-27,48.696,10685169,49.2,49.299,48.189
2018-04-30,49.578,12592950,48.639,50.178,48.552
2018-05-01,50.73,15668673,49.923,50.76,49.581
2018-05-02,52.971,19936416,52.567,53.325,52.14
2018-05-03,53.067,10183233,52.764,53.25,52.332
2018-05-04,55.149,16841169,53.475,55.275,53.451
2018-05-07,55.548,12767259,55.554,56.301,55.425
2018-05-08,55.815,8415969,55.497,55.866,55.1
2018-05-09,56.208,6942378,55.965,56.22,55.566
2018-05-10,57.012,8382729,56.322,57.111,56.295
2018-05-11,56.577,7850385,56.847,57.018,56.235
2018-05-14,56.445,6117921,56.703,56.859,56.358
2018-05-15,55.932,7091721,56.034,56.121,55.53
2018-05-16,56.454,5713980,55.821,56.538,55.8
2018-05-17,56.097,5104347,56.4,56.673,55.908
2018-05-18,55.893,5424924,56.157,56.343,55.839
2018-05-21,56.289,5514924,56.4,56.781,56.073
2018-05-22,56.148,4568481,56.512,56.664,56.034
2018-05-23,56.508,5989977,55.905,56.55,55.728
2018-05-24,56.445,6938820,56.631,56.652,55.863
2018-05-25,56.574,5156028,56.469,56.895,56.295
2018-05-29,56.37,6722733,56.28,56.625,56.061
2018-05-30,56.25,5551023,56.316,56.4,56.034
2018-05-31,56.061,8240610,56.166,56.469,55.842
2018-06-01,57.072,7013307,56.397,57.078,56.325
2018-06-04,57.549,7857186,57.49,58.026,57.405
2018-06-05,57.993,6460671,57.92,58.182,57.708
2018-06-06,58.194,6273846,58.089,58.224,57.576
2018-06-07,58.038,6398751,58.242,58.26,57.7
2018-06-08,57.51,7974213,57.351,57.6,56.931
2018-06-11,57.369,5420979,57.405,57.591,57.063
2018-06-12,57.684,5057706,57.415,57.783,57.345
2018-06-13,57.21,6444036,57.726,57.864,57.132
2018-06-14,57.24,6475416,57.465,57.471,57.066
2018-06-15,56.652,18431487,57.009,57.048,56.478
2018-06-18,56.622,5537523,56.364,56.766,56.16
2018-06-19,55.707,10061565,55.542,55.899,55.035
2018-06-20,55.95,6147027,55.905,56.16,55.719
2018-06-21,55.638,7694772,56.175,56.505,55.482
2018-06-22,55.476,8155539,55.836,55.845,55.41
2018-06-25,54.651,9489696,55.02,55.476,54.219
2018-06-26,55.329,7313544,54.897,55.959,54.762
2018-06-27,55.248,7496178,55.568,56.184,55.209
2018-06-28,55.65,5205714,55.23,55.863,55.14
2018-06-29,55.533,6765498,55.887,56.157,54.873
2018-07-02,56.154,5302563,55.146,56.19,55.026
2018-07-03,55.176,4186443,56.337,56.385,55.062
2018-07-05,55.62,4963164,55.578,55.923,55.284
2018-07-06,56.391,5227848,55.626,56.53,55.56
2018-07-09,57.174,5890917,56.85,57.204,56.79
2018-07-10,57.105,4740411,57.213,57.384,57.054
2018-07-11,56.364,5632917,56.55,56.934,56.283
2018-07-12,57.309,5400054,56.859,57.423,56.793
2018-07-13,57.399,3752049,57.324,57.552,57.27
2018-07-16,57.273,4502940,57.456,57.795,57.124
2018-07-17,57.435,4654500,56.925,57.561,56.76
2018-07-18,57.12,4909716,57.534,57.54,56.979
2018-07-19,57.564,6054615,56.907,57.765,56.907
2018-07-20,57.432,6201249,57.534,57.729,57.051
2018-07-23,57.483,4786746,57.204,57.588,56.868
2018-07-24,57.9,5604279,57.735,58.098,57.615
2018-07-25,58.446,4966050,57.918,58.455,57.729
2018-07-26,58.263,5701545,58.383,58.788,58.083
2018-07-27,57.294,7192605,58.497,58.557,57.03
2018-07-30,56.973,6273867,57.57,57.66,56.721
2018-07-31,57.087,11354178,57.09,57.642,56.802
2018-08-01,60.45,20343684,59.739,60.528,59.193
2018-08-02,62.217,18695229,60.174,62.514,60.105
2018-08-03,62.397,10022415,62.109,62.622,61.644
2018-08-06,62.721,7618830,62.4,62.775,62.121
2018-08-07,62.133,7657695,62.796,62.85,62.028
2018-08-08,62.175,6748125,61.815,62.343,61.356
2018-08-09,62.664,7016859,62.184,62.934,62.16
2018-08-10,62.259,7377738,62.208,62.73,62.001
2018-08-13,62.661,7759353,62.31,63.286,62.31
2018-08-14,62.925,6203781,63.046,63.168,62.478
2018-08-15,63.072,8578569,62.766,63.222,62.499
2018-08-16,63.996,8278593,63.525,64.144,63.441
2018-08-17,65.274,10510323,64.032,65.385,63.948
2018-08-20,64.638,9044823,65.43,65.754,64.533
2018-08-21,64.512,7704810,65.04,65.157,64.207
2018-08-22,64.515,5689779,64.23,64.908,64.152
2018-08-23,64.647,5551734,64.395,65.115,64.38
2018-08-24,64.848,5537316,64.98,65.07,64.533
2018-08-27,65.382,6120231,65.145,65.622,64.899
2018-08-28,65.91,6825417,65.703,66.162,65.676
2018-08-29,66.894,8122278,66.045,67.047,65.823
2018-08-30,67.509,14609088,66.975,68.478,66.72
2018-08-31,68.289,12953262,67.953,68.661,67.8
2018-09-04,68.508,8209188,68.523,68.754,67.989
2018-09-05,68.061,9987249,68.697,68.901,67.53
2018-09-06,66.93,10236372,67.869,68.205,66.39
2018-09-07,66.39,11225673,66.555,67.611,66.213
2018-09-10,65.499,11758416,66.285,66.555,64.941
2018-09-11,67.155,10693353,65.403,67.29,64.968
2018-09-12,66.321,14735553,67.482,67.5,65.952
2018-09-13,67.923,12423405,67.056,68.505,66.771
2018-09-14,67.152,9540591,67.725,68.052,66.757
2018-09-17,65.364,11043036,66.645,66.885,65.181
2018-09-18,65.472,9448689,65.337,66.555,65.136
2018-09-19,65.511,8060964,65.55,65.886,64.59
2018-09-20,66.009,7916415,66.072,66.684,65.745
2018-09-21,65.298,28675224,66.234,66.408,65.187
2018-09-24,66.237,8274381,65.046,66.378,64.989
2018-09-25,66.657,6843342,65.925,66.846,65.91
2018-09-26,66.126,7029111,66.3,67.125,65.928
2018-09-27,67.485,8918781,67.146,67.932,67.062
2018-09-28,67.722,6768132,67.437,67.752,67.206
2018-10-01,68.178,6951306,68.385,68.826,67.905
2018-10-02,68.784,7330503,68.175,69.0,67.989
2018-10-03,69.621,8562147,69.015,70.041,68.934
2018-10-04,68.397,9588336,69.234,69.705,68.019
2018-10-05,67.287,10052331,68.388,68.523,66.174
2018-10-08,67.131,8635365,66.663,67.44,66.06
2018-10-09,68.061,7996989,67.092,68.181,66.674
2018-10-10,64.908,12325221,67.638,67.905,64.815
2018-10-11,64.335,15870696,64.356,65.85,63.696
2018-10-12,66.633,11848431,66.126,66.864,65.052
2018-10-15,65.208,9084135,66.348,66.549,65.181
2018-10-16,66.645,8640765,65.679,66.897,65.029
2018-10-17,66.357,6807864,66.69,66.792,65.802
2018-10-18,64.806,9716784,65.358,65.922,63.9
2018-10-19,65.793,9862299,65.418,66.378,65.229
2018-10-22,66.195,8625462,65.937,67.008,65.682
2018-10-23,66.819,11604351,64.749,66.975,64.41
2018-10-24,64.527,11997636,66.78,67.269,64.362
2018-10-25,65.94,8708202,65.313,66.414,65.025
2018-10-26,64.89,14157510,64.77,66.057,63.801
2018-10-29,63.672,13714107,65.757,65.907,61.827
2018-10-30,63.99,10946379,63.345,64.554,62.781
2018-10-31,65.658,11405043,65.064,66.135,64.986
2018-11-01,66.666,15886221,65.715,66.708,65.043
2018-11-02,62.244,27313968,62.865,64.095,61.629
2018-11-05,60.477,19821651,61.29,61.317,59.451
2018-11-06,61.131,9532416,60.576,61.416,60.507
2018-11-07,62.985,9987492,61.791,63.018,61.239
2018-11-08,62.547,7586781,62.994,63.036,62.025
2018-11-09,61.341,10295328,61.665,61.803,60.675
2018-11-12,58.251,15297309,59.7,59.955,58.137
2018-11-13,57.669,14017713,57.489,59.154,57.435
2018-11-14,56.04,18164202,58.17,58.344,55.779
2018-11-15,57.423,13881498,56.517,57.591,56.07
2018-11-16,58.059,10857399,57.15,58.491,56.838
2018-11-19,55.758,12488046,57.0,57.21,55.497
2018-11-20,53.094,20303604,53.511,54.441,52.653
2018-11-21,53.034,9328872,53.919,54.081,52.965
2018-11-23,51.687,7087191,52.482,52.978,51.63
2018-11-26,52.386,13398696,52.272,52.485,51.078
2018-11-27,52.272,12346842,51.453,52.431,51.264
2018-11-28,54.282,13782525,53.019,54.387,52.479
2018-11-29,53.865,12457074,54.798,54.84,53.31
2018-11-30,53.574,11827278,54.087,54.099,53.109
2018-12-03,55.446,12161310,55.338,55.482,54.363
2018-12-04,53.007,12342375,54.285,54.717,52.881
2018-12-06,52.416,12811473,51.528,52.434,51.126
2018-12-07,50.547,12503604,52.047,52.347,50.49
2018-12-10,50.88,18527700,49.5,51.027,48.999
2018-12-11,50.589,13790412,51.498,51.537,50.1
2018-12-12,50.73,10642404,51.12,51.576,50.706
2018-12-13,51.285,9526263,51.147,51.771,50.865
2018-12-14,49.644,12186108,50.7,50.724,49.584
2018-12-17,49.182,12975126,49.635,50.505,48.819
2018-12-18,49.821,10126047,49.614,50.259,49.317
2018-12-19,48.267,14279301,49.8,50.235,47.727
2018-12-20,47.049,19319469,48.12,48.633,46.59
2018-12-21,45.219,28649370,47.058,47.448,44.889
2018-12-24,44.049,11150769,44.445,45.465,43.977
2018-12-26,47.151,17440155,44.49,47.169,44.016
2018-12-27,46.845,15482655,46.752,47.031,45.021
2018-12-28,46.869,12522180,47.25,47.556,46.365
2018-12-31,47.322,10349817,47.559,47.808,46.944
